time/total_timesteps,time/iterations,rollout/ep_rew_mean,time/fps,time/time_elapsed,rollout/ep_len_mean,train/learning_rate,train/clip_fraction,train/clip_range,train/std,train/entropy_loss,train/approx_kl,train/n_updates,train/loss,train/policy_gradient_loss,train/value_loss,train/explained_variance
7042000,3521,35.06565561,119,58942,588.63,0.0001,0.6626666950682799,0.222,0.18559356033802032,-30.83006896972656,6.5295954,52800,-0.07994149625301361,-0.0023056157151150575,0.09546065876881281,0.9647023975849152
7044000,3522,35.42361812,119,58958,594.89,0.0001,0.5951666941245397,0.222,0.18574583530426025,-30.45474298795064,0.7812474,52815,-0.080807164311409,-0.013456778606566407,0.10108091586735099,0.8891628459095955
7046000,3523,35.367621699999994,119,58975,594.4,0.0001,0.6107666949431102,0.222,0.18587414920330048,-30.357990662256878,0.74343884,52830,-0.04546035826206207,-0.011149931100849149,0.22644448500747483,0.8436272442340851
7048000,3524,35.3575147,119,58992,595.61,0.0001,0.6188000261783599,0.222,0.18587517738342285,-30.94658939043681,0.8316048,52845,-0.07444065064191818,-0.03404379264370831,0.10432487237267196,0.9546573795378208
7050000,3525,35.44760137000001,119,59009,596.0,0.0001,0.720000034570694,0.222,0.18571852147579193,-31.827138312657674,1.8556392,52860,-0.09076100587844849,-0.005375921898377811,0.15992564976525803,0.8626297563314438
7052000,3526,35.547073000000005,119,59026,595.92,0.0001,0.6038666969786087,0.222,0.1857050508260727,-30.957574812571206,2.106317,52875,-0.03240130841732025,-0.005114389110434559,0.09101027104382714,0.9626473635435104
7054000,3527,35.48744852,119,59042,595.82,0.0001,0.6465666989485422,0.222,0.18565623462200165,-30.92982897758484,1.6912687,52890,-0.049595803022384644,-0.03609486008293471,0.10444975489129622,0.9567851237952709
7056000,3528,35.325830090000004,119,59059,597.41,0.0001,0.6059666931629181,0.222,0.18538081645965576,-31.208256371816,0.62418413,52905,-0.02921091392636299,-0.014098531725129485,0.14512951420620085,0.9175339788198471
7058000,3529,35.05738116,119,59076,589.8,0.0001,0.6043666941424211,0.222,0.18551801145076752,-31.13934367497762,1.4186995,52920,-0.0706108883023262,-0.03904465113930087,0.041241086243341364,0.9839379116892815
7060000,3530,35.21223107,119,59093,601.22,0.0001,0.7083000312248866,0.222,0.1852940022945404,-30.835608021418253,2.768446,52935,-0.046269576996564865,-0.026712968830557314,0.13477500370548418,0.9332978501915932
7062000,3531,34.86163015,119,59109,600.11,0.0001,0.604433362185955,0.222,0.18540643155574799,-30.795761426289875,1.1651368,52950,-0.053358279168605804,-0.031652864711157726,0.13716946334267657,0.9161656349897385
7064000,3532,34.70753288,119,59126,602.09,0.0001,0.5971333627899488,0.222,0.18540039658546448,-30.894898811976116,1.3852179,52965,-0.09948733448982239,-0.04113758462986349,0.06740243401533613,0.9634409248828888
7066000,3533,34.95045732999999,119,59143,604.12,0.0001,0.6764000320186218,0.222,0.18542246520519257,-31.793361155192056,2.4733458,52980,-0.043944865465164185,-0.035271890560533356,0.12883759550750257,0.8913751617074013
7068000,3534,34.64534631,119,59159,605.08,0.0001,0.602900027235349,0.222,0.1853184551000595,-30.829142141342164,0.94822073,52995,-0.08232418447732925,-0.032144627842819774,0.09531700770215441,0.8931950479745865
7070000,3535,34.66587921,119,59176,605.71,0.0001,0.8140667048593362,0.222,0.18536701798439026,-30.647771326700845,5.1231823,53010,-0.051141079515218735,0.022209976097334067,0.1944121762489279,0.8324774950742722
7072000,3536,34.25222839,119,59193,596.96,0.0001,0.6406666944424312,0.222,0.18510818481445312,-31.25198631286621,3.616496,53025,-0.08810444921255112,-0.05486210230228797,0.2683994710833455,0.8822752758860588
7074000,3537,34.27953332,119,59209,597.21,0.0001,0.5999333595236143,0.222,0.18490655720233917,-30.69424303372701,0.3575797,53040,0.07101188600063324,-0.020042246382679707,0.22640441693365573,0.9273568019270897
7076000,3538,34.07358167000001,119,59226,591.8,0.0001,0.6037333616365989,0.222,0.1849917322397232,-30.95778250694275,1.1433053,53055,-0.05509987100958824,-0.02613301088188109,0.09847200239698092,0.9619469717144966
7078000,3539,34.092044650000005,119,59243,598.98,0.0001,0.6144333608448506,0.222,0.18505023419857025,-31.568244457244873,1.0439332,53070,-0.05038149654865265,-0.013216744217521637,0.15505068645191689,0.9001201763749123
7080000,3540,34.08679701999999,119,59260,604.27,0.0001,0.6818333653112253,0.222,0.18503014743328094,-32.866671593983966,1.4307569,53085,-0.0951073095202446,-0.04975445655758174,0.17247298465420802,0.8411968350410461
7082000,3541,34.257421150000006,119,59277,603.3,0.0001,0.5944333612918854,0.222,0.18494069576263428,-31.319469165802,0.7763286,53100,-0.0746559202671051,-0.02202546060991229,0.1508358531476309,0.9113345742225647
7084000,3542,34.084491830000005,119,59294,598.56,0.0001,0.5892000270386537,0.222,0.18493275344371796,-31.142755619684856,0.47983384,53115,-0.002329818904399872,-0.012069107507524752,0.06705348896794021,0.9735746048390865
7086000,3543,33.9610222,119,59310,593.06,0.0001,0.6151000298559666,0.222,0.18493854999542236,-31.724110730489095,1.6211147,53130,-0.07777334004640579,-0.0224454406688551,0.1484285148791969,0.9439291767776012
7088000,3544,34.27753698,119,59327,599.52,0.0001,0.644866697738568,0.222,0.1850789189338684,-31.0590789159139,0.70600224,53145,-0.061656080186367035,-0.039028996588289525,0.18422956173308194,0.889346219599247
7090000,3545,34.185202069999995,119,59344,598.59,0.0001,0.676800029973189,0.222,0.18512336909770966,-31.761898438135784,1.2000177,53160,-0.02880706638097763,-0.004323264311803617,0.18745140824466944,0.8362977653741837
7092000,3546,34.52992145,119,59361,604.37,0.0001,0.6641333652039368,0.222,0.18517594039440155,-30.73648050626119,1.5169425,53175,-0.05143418163061142,-0.018155783865037734,0.08701519883082559,0.9400060884654522
7094000,3547,34.219848320000004,119,59378,596.3,0.0001,0.6186666954308748,0.222,0.18501228094100952,-30.645800081888833,1.2115277,53190,-0.09878844022750854,-0.025998425562759546,0.06185051480618616,0.9130940064787865
7096000,3548,34.121709870000004,119,59395,592.66,0.0001,0.6858000318209331,0.222,0.18485794961452484,-31.234147548675537,1.562216,53205,-0.10470029711723328,-0.039936395368999913,0.0994654102018103,0.9407750032842159
7098000,3549,33.87378114,119,59412,587.08,0.0001,0.6424333639442921,0.222,0.18500398099422455,-30.76323677698771,0.68892163,53220,-0.05779941380023956,0.005841557183178262,0.03989030756832411,0.9810936953872442
7100000,3550,33.984192449999995,119,59428,589.27,0.0001,0.6295000284910202,0.222,0.18494313955307007,-30.806208038330077,4.2653847,53235,-0.08008767664432526,-0.014162875446915753,0.029043127309220533,0.9886856451630592
7102000,3551,33.96733187,119,59445,588.23,0.0001,0.6367333613336086,0.222,0.18492314219474792,-30.450538635253906,1.177522,53250,-0.09931943565607071,-0.028475872625411586,0.11486851174073914,0.8777399733662605
7104000,3552,34.34959563999999,119,59461,600.52,0.0001,0.6555666963259379,0.222,0.18483281135559082,-31.30900478363037,1.6785879,53265,-0.04394536465406418,-0.022484953953636002,0.16317505830277998,0.8854511827230453
7106000,3553,33.83629192,119,59478,593.06,0.0001,0.6797333637873332,0.222,0.1849694848060608,-31.305111122131347,1.4643562,53280,-0.06481261551380157,0.013833420675772838,0.10908817084661375,0.8943086862564087
7108000,3554,33.52143207,119,59495,586.26,0.0001,0.6170000286151965,0.222,0.18503700196743011,-31.642110729217528,1.2260962,53295,-0.07604643702507019,-0.040901855877817896,0.13328461847268044,0.9524953588843346
7110000,3555,33.60240330999999,119,59512,589.6,0.0001,0.5925333624084791,0.222,0.18499498069286346,-30.94646407763163,0.58522815,53310,-0.03987729176878929,-0.01807580515362588,0.04624229847298314,0.9815196245908737
7112000,3556,33.38801338,119,59529,586.75,0.0001,0.5434666885683934,0.222,0.18512454628944397,-31.449287748336793,0.29180586,53325,-0.04403435066342354,-0.028335499917689806,0.08320524389855563,0.9747928809374571
7114000,3557,33.32245908,119,59546,584.92,0.0001,0.6255333619813125,0.222,0.18526826798915863,-30.73956249554952,1.4868002,53340,-0.033449724316596985,-0.01969009465795466,0.06522807208821177,0.9665540158748627
7116000,3558,33.54494252999999,119,59563,587.06,0.0001,0.5953000269830226,0.222,0.18533925712108612,-31.048753420511883,1.2207668,53355,-0.020893441513180733,-0.03319821872700383,0.18097927092264096,0.8971678540110588
7118000,3559,33.87341203,119,59579,587.61,0.0001,0.6678000301122665,0.222,0.18528255820274353,-30.406184037526447,0.9322436,53370,-0.04529140889644623,0.010852531258580218,0.15284645378900072,0.8538574725389481
7120000,3560,33.70269864,119,59596,584.88,0.0001,0.6258666910231113,0.222,0.18508993089199066,-30.873333168029784,3.7591991,53385,-0.01546371728181839,-0.014913586595310828,0.15153809003531932,0.8992123156785965
7122000,3561,33.56115017,119,59613,580.05,0.0001,0.7490333681305249,0.222,0.18525095283985138,-32.39194421768188,1.9454998,53400,-0.0691215842962265,-0.016020473000469337,0.36194288671637576,0.7371086478233337
7124000,3562,33.520526219999994,119,59630,579.04,0.0001,0.60940002972881,0.222,0.1852773129940033,-31.060250568389893,0.6767421,53415,-0.06602982431650162,-0.030470020838722196,0.13886688044294715,0.9435454159975052
7126000,3563,33.61919431999999,119,59646,578.09,0.0001,0.5883000267048677,0.222,0.1853201687335968,-30.769564803441366,2.2890592,53430,-0.04319947585463524,-0.016403680379611766,0.06759235383942723,0.9726257640868425
7128000,3564,33.728656289999996,119,59664,574.95,0.0001,0.6650333642959595,0.222,0.18515096604824066,-31.70149164199829,1.2880678,53445,-0.07131782174110413,-0.004730089280576522,0.15121654306227963,0.8784908056259155
7130000,3565,33.82144855,119,59681,577.28,0.0001,0.6227333615223567,0.222,0.1852090209722519,-30.857243919372557,2.6210365,53460,-0.0815645158290863,-0.030189187849326043,0.13296607409914335,0.9361622706055641
7132000,3566,33.84851229,119,59697,579.03,0.0001,0.6442666955292224,0.222,0.185142382979393,-30.54222682317098,1.4070449,53475,-0.10640603303909302,-0.04205576344033091,0.10314295818097889,0.9446758329868317
7134000,3567,34.205303279999995,119,59714,584.54,0.0001,0.6498666999240716,0.222,0.18505068123340607,-30.11889532407125,0.87847364,53490,-0.05369158089160919,-0.012715996927244077,0.17178784495530028,0.8937065154314041
7136000,3568,34.204163460000004,119,59731,572.17,0.0001,0.585400027781725,0.222,0.1850128322839737,-30.59230095545451,0.498708,53505,-0.09594288468360901,-0.016459222365741273,0.1129201227488617,0.9479565024375916
7138000,3569,33.800744959999996,119,59747,564.82,0.0001,0.5787666932990153,0.222,0.18512409925460815,-30.656690947214763,0.8197182,53520,-0.07442128658294678,-0.0425648095302499,0.0679479876998812,0.9645829759538174
7140000,3570,34.11840997,119,59765,571.22,0.0001,0.5823000227411588,0.222,0.1853025257587433,-30.931580209732054,0.42876768,53535,-0.05088352411985397,-0.03249161200849358,0.06396874175406993,0.9732595719397068
7142000,3571,33.95135829,119,59781,566.0,0.0001,0.58786669348677,0.222,0.18527518212795258,-30.72923714319865,0.4993241,53550,-0.04330773651599884,-0.006970181688816032,0.18618266989166538,0.8626970797777176
7144000,3572,33.77705145,119,59798,562.9,0.0001,0.5608000246187052,0.222,0.18531732261180878,-30.961403942108156,0.91302764,53565,-0.09715777635574341,-0.0259411463138503,0.13006196140001217,0.9419897198677063
7146000,3573,33.8411621,119,59815,564.3,0.0001,0.6382000294824441,0.222,0.18520210683345795,-31.43237040837606,3.4575982,53580,-0.08092211931943893,-0.04191086171871288,0.28305217969852187,0.8583161979913712
7148000,3574,33.310784319999996,119,59832,552.75,0.0001,0.5702000262836615,0.222,0.185014545917511,-30.901516183217367,0.6667435,53595,-0.05581418424844742,-0.028464426930291133,0.057410922817264995,0.9681701958179474
7150000,3575,33.21698712,119,59849,549.66,0.0001,0.5717666919032732,0.222,0.18501508235931396,-31.005763943990072,0.33429492,53610,-0.052877649664878845,0.0036791026320917315,0.05002113585360348,0.9873985052108765
7152000,3576,32.94673182,119,59866,544.54,0.0001,0.605900027602911,0.222,0.18514001369476318,-30.924734751383465,1.1139663,53625,-0.058983564376831055,-0.02145852485661936,0.08901133259447912,0.9486493058502674
7154000,3577,32.95374327,119,59883,548.08,0.0001,0.6139333598315716,0.222,0.18493783473968506,-30.97046054204305,1.0709586,53640,-0.037754710763692856,0.0003558406036610506,0.1820518553101768,0.8846256509423256
7156000,3578,32.68246365,119,59899,543.21,0.0001,0.6071666950980822,0.222,0.18505994975566864,-31.452772744496663,0.6677531,53655,-0.08732588589191437,-0.004395407602691155,0.10740445541838804,0.9483912847936153
7158000,3579,32.08634859,119,59916,526.33,0.0001,0.6914666964362065,0.222,0.18493857979774475,-31.37923658688863,3.9188793,53670,-0.036708515137434006,-0.01655428711384701,0.08955790587545683,0.9466989673674107
7160000,3580,32.29308872,119,59933,530.67,0.0001,0.5723000259449085,0.222,0.1850435882806778,-31.028132073084514,0.5374718,53685,-0.08917044848203659,-0.026856863849639014,0.06168064647354186,0.9702767375856638
7162000,3581,32.34962514,119,59949,531.57,0.0001,0.5850333611170451,0.222,0.1850450336933136,-30.662263472874958,0.8062842,53700,-0.08208438754081726,-0.031523948960602864,0.20108532871430118,0.9160335958003998
7164000,3582,32.35041661,119,59966,533.14,0.0001,0.6085000303884347,0.222,0.1849806159734726,-30.94402995109558,0.75389993,53715,-0.05659571290016174,-0.029781600934685078,0.10157138556241989,0.949102196842432
7166000,3583,32.41429886,119,59983,534.0,0.0001,0.6228666947533686,0.222,0.18512189388275146,-31.492430877685546,0.5415297,53730,-0.06302186101675034,-0.028425451826210944,0.09722297138068825,0.9207230359315872
7168000,3584,32.49977598,119,60000,536.02,0.0001,0.5546666922668616,0.222,0.1849185973405838,-31.029932101567585,0.55654246,53745,-0.08658353239297867,-0.03130278740273032,0.038374773215036836,0.9830463007092476
7170000,3585,32.0910723,119,60017,528.98,0.0001,0.6702666955689589,0.222,0.18477526307106018,-31.629967164993285,0.7626887,53760,-0.06713292002677917,-0.021578183717717064,0.07071041051919262,0.9463922120630741
7172000,3586,32.04378518,119,60033,525.78,0.0001,0.637266696492831,0.222,0.18476882576942444,-30.585454098383586,1.6332908,53775,-0.08132725208997726,-0.03680499546855458,0.06711966306902468,0.9534084461629391
7174000,3587,32.040657519999996,119,60051,521.61,0.0001,0.6501000319917997,0.222,0.18472541868686676,-31.441981077194214,0.6925259,53790,-0.0755467414855957,-0.02230296930389765,0.05595256567467004,0.9636660851538181
7176000,3588,31.9759869,119,60068,524.39,0.0001,0.6388000287115574,0.222,0.18481920659542084,-30.949090449015298,1.4373382,53805,-0.003315398469567299,-0.0057596327470765376,0.11197233302518725,0.9423878006637096
7178000,3589,31.50213734,119,60084,515.53,0.0001,0.696466697876652,0.222,0.18478357791900635,-32.168048524856566,2.170927,53820,-0.04036419838666916,-0.01762408344673337,0.11274389776711663,0.9398598186671734
7180000,3590,31.441506329999996,119,60101,516.21,0.0001,0.6418333647151788,0.222,0.18473592400550842,-30.733345206578573,1.2895576,53835,0.09187746793031693,-0.006876405492601142,0.290581143895785,0.9041173830628395
7182000,3591,31.08654966,119,60118,507.34,0.0001,0.6833666947980722,0.222,0.18451473116874695,-30.961347913742067,0.9571321,53850,-0.03423810750246048,-0.025990095295672214,0.04531704168766737,0.9819441046565771
7184000,3592,31.2955724,119,60135,513.48,0.0001,0.599233357856671,0.222,0.1844419538974762,-30.630663855870566,1.4714565,53865,-0.09101465344429016,-0.03835804602194829,0.045565809472464025,0.9763915259391069
7186000,3593,31.292028290000005,119,60152,516.2,0.0001,0.6193000269432862,0.222,0.1844632625579834,-30.284691603978477,5.8875055,53880,-0.10361723601818085,-0.05517288839976911,0.09383686950119834,0.9384414181113243
7188000,3594,31.240907160000003,119,60169,514.7,0.0001,0.6502333593865236,0.222,0.18430905044078827,-31.83307433128357,0.61507285,53895,-0.07589545100927353,-0.018572096146974103,0.13688219259493054,0.9020934402942657
7190000,3595,31.66392591,119,60185,525.41,0.0001,0.555533357957999,0.222,0.18448615074157715,-30.664344835281373,0.43028116,53910,-0.05720703676342964,-0.03491917301360559,0.08068517449622353,0.9721423462033272
7192000,3596,31.452034580000003,119,60202,525.22,0.0001,0.6682000319163005,0.222,0.18465720117092133,-31.64370748202006,0.9546516,53925,-0.09385431557893753,-0.021732984218528865,0.15923777615341048,0.8596718609333038
7194000,3597,31.66171874,119,60219,530.06,0.0001,0.6443666934967041,0.222,0.18467484414577484,-31.934973748524985,1.0867416,53940,-0.011732928454875946,-0.02927858108711282,0.15884336385255057,0.9462564028799534
7196000,3598,31.823491109999996,119,60235,534.01,0.0001,0.6006333646674951,0.222,0.18458907306194305,-31.02027676900228,2.3147469,53955,-0.11078741401433945,-0.06671455609013037,0.1280662022996694,0.9423467442393303
7198000,3599,32.087670079999995,119,60252,536.57,0.0001,0.6511000285545985,0.222,0.18445853888988495,-30.349535703659058,0.684803,53970,-0.06440407037734985,-0.0033182703270275243,0.08836111077883592,0.9288904368877411
7200000,3600,31.99715757,119,60269,535.89,0.0001,0.5418000247329473,0.222,0.1842600554227829,-30.18776992162069,0.43447876,53985,-0.03158629685640335,-0.02219693525022232,0.14111686462226014,0.8950450420379639
7202000,3601,32.08258829,119,60286,539.28,0.0001,0.5704666958500941,0.222,0.18415625393390656,-31.09467838605245,0.592649,54000,-0.06539324671030045,-0.045657483338626056,0.08690369363563756,0.9592371918261051
7204000,3602,32.14095299,119,60303,539.36,0.0001,0.6556000287334124,0.222,0.18411067128181458,-31.149637285868327,1.2386549,54015,-0.09951173514127731,-0.031054809612199582,0.044030000207324824,0.9881324172019958
7206000,3603,32.48759016,119,60320,543.86,0.0001,0.6376000297566254,0.222,0.18394532799720764,-30.576369110743205,0.9578372,54030,-0.07887870818376541,0.013226673598417922,0.03919346920835475,0.9782835617661476
7208000,3604,32.42883892999999,119,60336,541.4,0.0001,0.6295666952927907,0.222,0.18386287987232208,-30.108348639806113,0.44525492,54045,-0.013038888573646545,0.001245248044233449,0.15513468912492195,0.877253346145153
7210000,3605,32.44271598,119,60353,538.75,0.0001,0.5958666947980722,0.222,0.18384745717048645,-30.747525803248088,0.8059185,54060,-0.0649636834859848,-0.0439670341323127,0.11346695706403503,0.9295076802372932
7212000,3606,32.55531518,119,60370,537.18,0.0001,0.7483333689471086,0.222,0.1838655024766922,-30.586877139409385,1.0973365,54075,-0.03247392177581787,0.026110686723326636,0.06054673554220547,0.9738302398473024
7214000,3607,32.60707480000001,119,60387,537.49,0.0001,0.6111666945119699,0.222,0.1837296038866043,-30.95902214050293,1.3064067,54090,-0.0918455421924591,-0.015062241217493503,0.04665514561347663,0.9811218809336424
7216000,3608,32.42515234,119,60404,530.43,0.0001,0.5672333602483074,0.222,0.1836157888174057,-30.119417031606037,0.49762648,54105,-0.016703970730304718,-0.011855444243585112,0.12595139294862748,0.8845941498875618
7218000,3609,32.34216939,119,60421,532.35,0.0001,0.5777333620935678,0.222,0.18346858024597168,-31.09044238726298,0.5203129,54120,-0.05246870219707489,-0.013012261730059057,0.03688811628768841,0.9808909967541695
7220000,3610,32.58123046,119,60438,537.49,0.0001,0.6580333617826303,0.222,0.1834939569234848,-30.73085422515869,2.2150354,54135,0.0008589513599872589,-0.007730243756044312,0.08912446221026281,0.9537717290222645
7222000,3611,32.37570483,119,60455,532.7,0.0001,0.690233363956213,0.222,0.18357737362384796,-30.85154457092285,1.6924944,54150,-0.0735408142209053,-0.012259441508242238,0.153639548830688,0.8930740132927895
7224000,3612,31.903084970000005,119,60472,526.46,0.0001,0.6122666959961255,0.222,0.18350574374198914,-30.934478108088175,1.328928,54165,-0.04596488177776337,-0.010974583077621483,0.0899547265842557,0.9637547582387924
7226000,3613,31.986916599999994,119,60489,532.29,0.0001,0.542400025576353,0.222,0.18366101384162903,-31.00821809768677,0.3624174,54180,-0.0899687334895134,-0.03614085126408024,0.03183344816012929,0.9858438167721033
7228000,3614,31.941011370000002,119,60506,529.95,0.0001,0.6694000291327635,0.222,0.18374043703079224,-31.87796165148417,1.2377267,54195,0.0016258303076028824,-0.017345786054170274,0.11025571821567913,0.9278027787804604
7230000,3615,32.08681671,119,60523,535.38,0.0001,0.6248666949570179,0.222,0.18362747132778168,-30.810401026407877,7.0324745,54210,-0.10981716960668564,-0.021801485417614685,0.061292562967476746,0.950702328234911
7232000,3616,32.09109515,119,60539,538.4,0.0001,0.5802000275502602,0.222,0.18359626829624176,-32.02081556320191,0.781671,54225,0.01701384037733078,-0.012442627971417626,0.1777392329648137,0.919732078909874
7234000,3617,32.19708798,119,60557,540.83,0.0001,0.7108000313242276,0.222,0.1834142655134201,-32.13861522674561,5.257351,54240,-0.051641158759593964,-0.027168037391351162,0.13094696725408236,0.9202116504311562
7236000,3618,32.518230960000004,119,60574,547.43,0.0001,0.59086669459939,0.222,0.18321381509304047,-30.702668078740437,1.8025761,54255,-0.09435123205184937,-0.053388133224317375,0.11759870107440899,0.9075439497828484
7238000,3619,32.39576944,119,60590,553.1,0.0001,0.6744000308215619,0.222,0.18328599631786346,-31.595680125554402,2.2319572,54270,-0.05847996473312378,-0.029435465195031915,0.1167647968356808,0.9118659645318985
7240000,3620,32.19196155,119,60607,545.16,0.0001,0.6548333638658126,0.222,0.18296770751476288,-31.309440898895264,2.6446178,54285,-0.02728499285876751,-0.02441655117370563,0.16806926468076805,0.9023177921772003
7242000,3621,32.130903540000006,119,60624,544.87,0.0001,0.7158000302811464,0.222,0.1829378306865692,-31.668227418263754,1.2993982,54300,-0.09438101947307587,-0.0274245776129438,0.16231175363839914,0.8808863386511803
7244000,3622,32.33034278,119,60641,554.58,0.0001,0.6590666968375445,0.222,0.18286512792110443,-31.394831657409668,0.50805795,54315,-0.06841681897640228,-0.03371495154915654,0.12951565966941417,0.9187587946653366
7246000,3623,32.02468353,119,60658,544.55,0.0001,0.6538000285625458,0.222,0.18286296725273132,-32.54184261957804,1.5598617,54330,-0.07513115555047989,-0.03621094290293551,0.12550290621972332,0.8658991158008575
7248000,3624,31.439307170000003,119,60675,532.5,0.0001,0.5620333621899287,0.222,0.1830652952194214,-31.259776290257772,1.048213,54345,-0.02905038371682167,-0.04365905705582094,0.20122700364639362,0.9362232759594917
7250000,3625,31.055046120000007,119,60692,525.68,0.0001,0.7003333643078804,0.222,0.1830100268125534,-31.11538640658061,2.8321695,54360,-0.032979171723127365,-0.014662069995152176,0.15056236170542736,0.926205225288868
7252000,3626,31.166012860000002,119,60708,529.31,0.0001,0.6440666953722636,0.222,0.18293550610542297,-31.63698321978251,2.3833027,54375,-0.10163865238428116,-0.03609066558954055,0.08726786669964591,0.9493706524372101
7254000,3627,31.536790640000003,119,60725,536.86,0.0001,0.6734333621958891,0.222,0.1828218698501587,-31.793491427103678,3.6969671,54390,-0.09520138055086136,-0.03276246303128308,0.07939581601725271,0.9363403469324112
7256000,3628,31.69525929,119,60742,537.68,0.0001,0.5703666924188534,0.222,0.1828308403491974,-30.753900289535522,0.4861575,54405,-0.09251691401004791,-0.03299644428275883,0.09236242257369061,0.9657420217990875
7258000,3629,31.40746166,119,60759,535.16,0.0001,0.6715666957199573,0.222,0.18319766223430634,-31.183473571141562,1.2382431,54420,0.05949551612138748,-0.004393081523803252,0.19263148649285236,0.9314543604850769
7260000,3630,31.1750883,119,60776,531.8,0.0001,0.5666333593428134,0.222,0.18320898711681366,-31.090582259496053,0.312661,54435,-0.0405176505446434,-0.00971557814187823,0.11154848672449588,0.9670832268893719
7262000,3631,31.21452295,119,60793,535.2,0.0001,0.6686666967968146,0.222,0.18319877982139587,-31.315689945220946,1.4669597,54450,-0.09270932525396347,-0.026748207240792313,0.17406356865540146,0.8669744282960892
7264000,3632,31.02955445,119,60810,532.13,0.0001,0.6431000292301178,0.222,0.18311834335327148,-31.445690377553305,2.2081158,54465,-0.04539564251899719,-0.006759983707273776,0.05680771701348324,0.9772963635623455
7266000,3633,31.0446121,119,60826,537.92,0.0001,0.5877000244955222,0.222,0.1832527369260788,-31.041774209340414,0.5836326,54480,-0.029838774353265762,-0.025501414177663644,0.10638372733568152,0.9370287284255028
7268000,3634,30.902902949999998,119,60843,536.06,0.0001,0.6134333616743485,0.222,0.18316300213336945,-31.595083125432332,2.9441023,54495,-0.0607779286801815,-0.050777906268788794,0.14938412671908735,0.9296842664480209
7270000,3635,31.10596792,119,60860,538.82,0.0001,0.6304000289489825,0.222,0.18321900069713593,-30.581949440638223,3.0168827,54510,-0.09181497991085052,-0.035537158875090805,0.05493515504058451,0.9748931769281626
7272000,3636,30.999225420000002,119,60877,532.94,0.0001,0.6511333634455999,0.222,0.18296650052070618,-30.60243558883667,0.54806113,54525,0.04049178212881088,0.009251749410450098,0.18964974076176683,0.9220354780554771
7274000,3637,31.03763544,119,60894,540.23,0.0001,0.5979000280300776,0.222,0.1830921173095703,-30.905092684427895,0.7082462,54540,-0.0788889080286026,-0.025911013981540994,0.0691672859635825,0.9734897799789906
7276000,3638,31.005278080000004,119,60911,540.44,0.0001,0.6620000305275122,0.222,0.1829114705324173,-31.349643739064536,0.9797068,54555,-0.015117794275283813,-0.026928645487086556,0.25496540274471047,0.8425647020339966
7278000,3639,31.00883567,119,60928,540.19,0.0001,0.5792000272621711,0.222,0.1825675219297409,-31.119929456710814,0.49358827,54570,-0.08878235518932343,-0.03949133174223789,0.06772731055195133,0.9692476149648428
7280000,3640,30.989213999999997,119,60945,536.66,0.0001,0.5992333640654882,0.222,0.1827327013015747,-30.836042149861655,0.80474865,54585,-0.020090395584702492,-0.021614518869350025,0.06606796930233637,0.9588017798960209
7282000,3641,30.77594955,119,60962,532.35,0.0001,0.563333356877168,0.222,0.18289592862129211,-30.7675221602122,0.2953073,54600,-0.07934339344501495,-0.028607537736615996,0.07357311309315265,0.968349426984787
7284000,3642,30.713728559999996,119,60978,532.0,0.0001,0.6529666960239411,0.222,0.1826922744512558,-31.247066704432168,3.4804177,54615,-0.07974745333194733,-0.0334452845415323,0.09099186602203796,0.9577405117452145
7286000,3643,30.70068583,119,60995,526.18,0.0001,0.5594333616395791,0.222,0.18274043500423431,-30.9261261622111,0.2640047,54630,-0.06351503729820251,-0.014857782908571456,0.0725072498433292,0.9665408469736576
7288000,3644,30.257594330000003,119,61012,511.71,0.0001,0.5475333572675785,0.222,0.18273548781871796,-30.492019399007162,0.35722286,54645,-0.08655258268117905,-0.03764838723841422,0.0713418066346397,0.9686255529522896
7290000,3645,30.47864746,119,61028,513.53,0.0001,0.5678000263869762,0.222,0.18282917141914368,-31.04663791656494,0.59064764,54660,-0.08158355951309204,-0.030863480593535542,0.04425720990014573,0.9883567756041884
7292000,3646,30.22471811999999,119,61045,509.23,0.0001,0.5635000258684159,0.222,0.18261347711086273,-30.801519107818603,0.8991033,54675,-0.0750044733285904,-0.032371971347134834,0.04921707084092001,0.9844386093318462
7294000,3647,29.63168216,119,61062,492.18,0.0001,0.5677000256876151,0.222,0.18250539898872375,-30.49102840423584,0.45789757,54690,-0.07356424629688263,-0.020722413395733004,0.08424773906978468,0.9297913685441017
7296000,3648,29.87604894,119,61079,498.54,0.0001,0.5564666910717885,0.222,0.18238210678100586,-31.078182697296143,0.2758893,54705,-0.05217767506837845,-0.015555203215589645,0.05712062707170844,0.9812288898974657
7298000,3649,30.38511272,119,61095,509.59,0.0001,0.6237000298996767,0.222,0.18219172954559326,-31.19950925509135,6.650149,54720,-0.11895385384559631,-0.06142071000346997,0.11243207859806717,0.9207403361797333
7300000,3650,30.42861093,119,61112,507.75,0.0001,0.7308000341057778,0.222,0.1819290816783905,-31.40650364557902,1.657414,54735,-0.06408094614744186,0.018312442900197824,0.0881332605611533,0.9363521113991737
7302000,3651,30.01680664,119,61129,497.62,0.0001,0.6032000275949637,0.222,0.18217413127422333,-30.79622891743978,0.64719474,54750,-0.046042319387197495,-0.03579170086062978,0.06774434487645825,0.971557030454278
